web-scraper-order,web-scraper-start-url,thread_link,thread_link-href,username,text
"1595187794-4787","https://hardforum.com/forums/intel-processors.5/","Intel 10nm/7nm CPU/GPU Rumor Thread : Cannonlake, Icelake, Tigerlake, Sapphire Rapids, etc.","https://hardforum.com/threads/intel-10nm-7nm-cpu-gpu-rumor-thread-cannonlake-icelake-tigerlake-sapphire-rapids-etc.1945886/","Nightfire","Any information on Xeon based CFLs?  Something like an e3-1270 v7 might be good for those that do not need integrated graphics, but still want a cheap motherboard or ECC."
"1595187796-4826","https://hardforum.com/forums/intel-processors.5/","I finally upgraded from my 3570k / R9 290X / 16gb ddr3","https://hardforum.com/threads/i-finally-upgraded-from-my-3570k-r9-290x-16gb-ddr3.1997829/","Ladic","After 7 years I am ready to upgrade"
"1595187756-4469","https://hardforum.com/forums/intel-processors.5/","Upgrade of 5930K on Asus Rampage V Extreme - 6900k or 5960x","https://hardforum.com/threads/upgrade-of-5930k-on-asus-rampage-v-extreme-6900k-or-5960x.1992899/","Bill1024","There are 8 core unlocked multiplier xeon e5-1660 V3 CPUs on ebay for a reasonable price 175$  They are like the i7-5960x

Ebay is doing a 5% ebay bucks promotions right now so that is about 9$ back. Make them a reasonable offer they may take it. I got one a while ago for 170$



https://www.ebay.com/itm/E5-1660-V3...852523&hash=item2ab6ea1dd9:g:KjQAAOSw0kRbv-js"
"1595187758-4513","https://hardforum.com/forums/intel-processors.5/","10900k can't reach 5.3","https://hardforum.com/threads/10900k-cant-reach-5-3.1997566/","Ready4Dis","andsk8 said:
			
		
	
	
		
		
			UPDATE:



It wasn't the C-STATE. The was just a combination of factors that made me believe it was that.



The problem is Corsair iCUE software.



With everything on default, excepto for XMP Profile I was able to find the issue. When the Corsair software is running, it uses 5% of cpu, that make believe Windows that the cpu is not in lazy mode, as soon as you exit the soft, PUM, everything works.



I was reading on the net, it does the same on 9900k, but as far as I found, not on all motherboards.



Anyway, as for the momento i have Corisar enabled becuase i need to turn of the lights, but looks like theres something wrong with that soft.
		
		Click to expand...
	
Thanks for the follow up so others know what to look for it they run into the same issue.  Glad you were able to track it down!"
"1595187794-4818","https://hardforum.com/forums/intel-processors.5/","Intel 10nm/7nm CPU/GPU Rumor Thread : Cannonlake, Icelake, Tigerlake, Sapphire Rapids, etc.","https://hardforum.com/threads/intel-10nm-7nm-cpu-gpu-rumor-thread-cannonlake-icelake-tigerlake-sapphire-rapids-etc.1945886/","Dayman","Thanks to Shintai for finding this 





Intel Icelake CPU Target Patch Published For GCC"
"1595187785-4662","https://hardforum.com/forums/intel-processors.5/","Can anybody get me up to speed on the state of the CPU game right now?","https://hardforum.com/threads/can-anybody-get-me-up-to-speed-on-the-state-of-the-cpu-game-right-now.1993202/","KazeoHin","t4keheart said:
			
		
	
	
		
		
			*gasp* ... that's a bold statement. What is so great about the amd that makes you never want to go back to intel? I'm still stuck with the mentality that intel quality and performance will always be superior.... like, if somebody had 1 million dollars to spend on their build, and money isn't an object,  they would always get the most pricey intel over anything amd. No?
		
		Click to expand...
	


AMD has the most expensive chips now with Threadripper. In most games the MUCH cheaper 9900k will have faster average FPS, but there have been some instances where the TR chips actually improve Min and 1% FPS. It really depends."
"1595187785-4659","https://hardforum.com/forums/intel-processors.5/","Can anybody get me up to speed on the state of the CPU game right now?","https://hardforum.com/threads/can-anybody-get-me-up-to-speed-on-the-state-of-the-cpu-game-right-now.1993202/","ryan_975","t4keheart said:
			
		
	
	
		
		
			*gasp* ... that's a bold statement. What is so great about the amd that makes you never want to go back to intel? I'm still stuck with the mentality that intel quality and performance will always be superior.... like, if somebody had 1 million dollars to spend on their build, and money isn't an object,  they would always get the most pricey intel over anything amd. No?
		
		Click to expand...
	


Intel for the last decade has been light on innovation for CPU, and they've been rehashing the same architecture for five years because they tied their new architectures to their failed 10nm node.  Plus they have new security CPU vulnerability being revealed every other week it seems because of the shortcuts they took for the sake of performance.  The mitigations for them can be pretty harsh."
"1595187752-4425","https://hardforum.com/forums/intel-processors.5/","When do you estimate that the 10600K and KF variantes will become readily available?","https://hardforum.com/threads/when-do-you-estimate-that-the-10600k-and-kf-variantes-will-become-readily-available.1997407/","Ready4Dis","It's a crap shoot... Even stuff that's been in stock are all having issues..."
"1595187739-4237","https://hardforum.com/forums/intel-processors.5/","Intel's 9th Generation Core Family - Coffee Lake (Refresh)","https://hardforum.com/threads/intels-9th-generation-core-family-coffee-lake-refresh.1963540/","Manny Calavera","And zero 8 core/16 thread chips....."
"1595187785-4658","https://hardforum.com/forums/intel-processors.5/","Can anybody get me up to speed on the state of the CPU game right now?","https://hardforum.com/threads/can-anybody-get-me-up-to-speed-on-the-state-of-the-cpu-game-right-now.1993202/","ryan_975","janas19 said:
			
		
	
	
		
		
			The game has changed, once Intel was completely dominant but AMD is roaring back ever since they released Zen.



In a nutshell: AMD best value and bang for the buck. Intel best peak IPC and platform.







1) No.



2) Now is a good time. RAM is cheap, SSD costs have come down, CPU sockets have great upgrade paths.



3) AMD best performance/dollar - Ryzen 5 3600. Intel best performance/dollar - i5-9400F.



4) This is just an overview to get you reacquainted. It's always best to read a few articles and research a little before pulling the trigger.
		
		Click to expand...
	
AM4 is at end of it's life.  It may get the next Zen iteration,  but the one after is almost surely going to be AM5 (or whatever they decide to call it).  Intel is never a good bet for socket longevity.

You also left out HEDT which has TR4 and sTR4 for AMD and LGA2066 for Intel.








	
		
			
				janas19 said:
			
		
	
	
		
		
			No worries, I got you. It's called AM4. For a PC enthusiast such as you, there's 2 AM4 chipsets you need to know: B series and X series. B series are for gamers/performance. X series is for overclocking the CPU and Xfire. Unless you plan on heavy overclocking, then B series is enough.



B350 was the old gen, B450 is current gen, and B550 is coming later this year.



X370 is old gen, X470 is current gen, and X570 is coming later.



The motherboard everyone recommends is the MSI Tomahawk B450 MAX.
		
		Click to expand...
	
X570 has been out nearly 9 months now."
"1595187747-4395","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","sblantipodi","SixFootDuo said:
			
		
	
	
		
		
			yeah I mean 5820k



I used AIDA64 for 1 hour. No issues.



I had 4.375 at 1.27 first off, used AIDA64 for one hour ... passed. Then 4.5ghz at 1.29 for one hour and also passed.



I did some Solidworks 15 renders and re-encoded some 1080p to 4k. Both those projects took about an hour each.



Completely stable



Any game I've thrown at my new system is 100% stable.



Not sure what else I can do
		
		Click to expand...
	
ok you are golden."
"1595187747-4401","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","sblantipodi","ianken said:
			
		
	
	
		
		
			40C under load on an H60? No. Way. I assume that is idle. Run Aida64 or some other stress tool and post the results.



I've got 4.5 @1.275 and it hits 78c under load (Aida 64) on a H100iGTX.  34C idle. Might be able to go higher, but I don't think I have cooler to handle it. I've not been too impressed with the H100iGTX.
		
		Click to expand...
	
I have really similar temperature with an H80i GT with 4.2GHz@1.280 with 1.92V and LLC7.

H100iGTX series does not worth the additional space"
"1595187730-4178","https://hardforum.com/forums/intel-processors.5/","My 7820x Geekbench Scores - Worth Upgrading?","https://hardforum.com/threads/my-7820x-geekbench-scores-worth-upgrading.1995641/","kirbyrj","I don't see any good reason to upgrade, but I understand the upgrade itch and playing around with new stuff."
"1595187806-4961","https://hardforum.com/forums/intel-processors.5/","What do I do with a E5-2687W Processor?","https://hardforum.com/threads/what-do-i-do-with-a-e5-2687w-processor.1998885/","lopoetve","Plenty of folks buy those on FS/FT from here to boost home labs or minor work systems.  Grab the parts and list them."
"1595187733-4213","https://hardforum.com/forums/intel-processors.5/","Upgrade 7820x to 10900x?","https://hardforum.com/threads/upgrade-7820x-to-10900x.1991123/","Nirad9er","Would it make sense to jump to a 10900k instead with a chance to get 5.3ghz ish all core?  How much advantage at 4k gaming compared to staying with x299 and maybe just dropping in a 10900x?



Maybe I have the upgrade itch since I was disappointed in the x299 CPUs since the 7 series was released.  I could jump back to the mainstream platform (10 core area) and get better gaming performance at a cheaper cost.  



I know a GPU makes the biggest difference at 4k and I plan on getting BIG NAVI or Ampere this year but trying to justify any changes to my CPU/Mobo/ram."
"1595187730-4180","https://hardforum.com/forums/intel-processors.5/","My 7820x Geekbench Scores - Worth Upgrading?","https://hardforum.com/threads/my-7820x-geekbench-scores-worth-upgrading.1995641/","Nirad9er","defaultluser said:
			
		
	
	
		
		
			Not worth it -  you get 20% higher singlle-thread, 15% higher multi-core.



If you're running a game at 100 fps, that would mean your performance goes up to 120. fps.  Not worth the massive cost of changing platforms.



If you're craving more cores, why not look around for 12 cores Skylake X refresh (used, as new is overpriced)?



https://www.amazon.com/Intel-i9-9920X-Processor-Processors-999AC6/dp/B07JGCV5KN



What are you using your system for anyway? it's hard to recommend when  all you supply is Geekbench scoeres.
		
		Click to expand...
	
I primarily game.  I decided to go HEDT with Skylake X coming from a 4790K to get 8 cores then later intel came out with the 9900k 8 core on the standard desktop line.  

After trying out HEDT and realizing the advantages weren't really there for my use, I'd kinda rather go back to a standard desktop platform now considering they've caught up to 8/10 cores and >5ghz.



If I could get a 20fps increase I would definitely take that considering I'm gaming at 4k / 120hz but in reality at that resolution the graphics card will probably make a bigger impact."
"1595187747-4373","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","Araxie","sblantipodi said:
			
		
	
	
		
		
			this is a fable
		
		Click to expand...
	
absolutely nope.. in fact.. you can see some of the reviews of [H] talking about crashing in p95 but being stable to do anything else benchmarking etc..."
"1595187758-4497","https://hardforum.com/forums/intel-processors.5/","10900k can't reach 5.3","https://hardforum.com/threads/10900k-cant-reach-5-3.1997566/","Keljian","Off topic, how is the h150i?"
"1595187787-4705","https://hardforum.com/forums/intel-processors.5/","What CPU can I upgrade to?","https://hardforum.com/threads/what-cpu-can-i-upgrade-to.1993925/","SLP Firehawk","Is Coolermaster Seidon 120mm enough cooler for stock Xeon  E5-2687W v2 ?

This guy did some OC testing with the cooler

http://www.dvtests.com/cooler-master-seidon-120v-test-and-review/

Xeon is 150W vs 130w of my current i7 but I havent found TDP for Seidon yet



I have brand new in box Coolermaster Seidon 120 I bought previously as a backup for my system so that is why I'm trying to save money over having to buy another cooler. It would be a direct swap in for my 6.5 year old Cooleraster Seidon 120"
"1595187804-4950","https://hardforum.com/forums/intel-processors.5/","No excitement about intel's latest offering??","https://hardforum.com/threads/no-excitement-about-intels-latest-offering.1996595/","Snowdog","Digital Viper-X- said:
			
		
	
	
		
		
			No one is interested in the latest 10 core, up to 5.3 ghz chip??  My 8700K is starting to struggle a bit in maintaining 4.8ghz, I had to boost the voltage recently to stabilize it. so I was considering an 9900K and calling it a day, then read about the latest 10900k. Seems pretty interesting. But I haven't seen much hype about it. Is it the same core as the existing Coffee Lake setup, just more of them at a higher clock?
		
		Click to expand...
	
What I am most excited about is the return of the 8700K, now as an i5 at a lower price point, and maybe even the return of the 7700K, as lower priced i3.



You might try delidding and Liquid Metal on that 8700K, if you feel it's holding you back, but really I think you you wouldn't even notice a difference with i9 10900K, over your 8700K, except when the benchmark reports it's number.



Just because something faster exists, doesn't mean it would actually produce a meaningful benefit for you.










	
		
			
				Master_shake_ said:
			
		
	
	
		
		
			Just look at all those awesome desktop cpus on 10nm that you can bu.........



Oh there aren't any?
		
		Click to expand...
	
Intel's biggest problem with 10nm going forward, is that their 14nm was too damn good. Now 10nm can't really compete on the desktop where clock speed is king.



Even TSMC 7nm would be a downgrade for Intel vs its 14nm on Desktop.  It's possible we might never see another 5GHz+ desktop CPU from anyone, below 14nm."
"1595187785-4682","https://hardforum.com/forums/intel-processors.5/","Can anybody get me up to speed on the state of the CPU game right now?","https://hardforum.com/threads/can-anybody-get-me-up-to-speed-on-the-state-of-the-cpu-game-right-now.1993202/","t4keheart","primetime said:
			
		
	
	
		
		
			Well obviously your not sensitive to the lag either, which is understandable. You asked for expert advice and you got it, simple is that. Now if you had been able to play on some of these high end setups dan has put together, you would notice things much different.
		
		Click to expand...
	
lol I just don't appreciate the elitist attitude... not for nothing, this thread has wandered far from general info pertaining to the basic questions asked up top...  because somebody took offense to me saying ""yeah I think you can get by with less these days"".



Obviously high end hardware outperforms low-end stuff by leaps and bounds... doesn't take an expert opinion to figure that much out. But how much does it matter to you? $100? $400? $3k? To me, I found it unnecessary for what I do."
"1595187741-4281","https://hardforum.com/forums/intel-processors.5/","Any still running an overclocked i7 5820k? (haswell-E)","https://hardforum.com/threads/any-still-running-an-overclocked-i7-5820k-haswell-e.1953713/","Batboy88","that was quite a leap from a 945...if you're happy with that keep it, that will still run a lot of stuff. all that stuff is becoming deaddd too though...still say z170/270 watchhh gonna still be able to do just about everything for another 5-10 years probably."
"1595187728-4152","https://hardforum.com/forums/intel-processors.5/","Intel Plans To Battle AMD Ryzen 4000 In 2020 With Mass of Hyper-Threaded Processors Including 5.3GHz","https://hardforum.com/threads/intel-plans-to-battle-amd-ryzen-4000-in-2020-with-mass-of-hyper-threaded-processors-including-5-3ghz.1991154/","kirbyrj","freeagentt said:
			
		
	
	
		
		
			I really hate the pins.
		
		Click to expand...
	
You know you say that, but I've had much more problem with socket pins than CPU pins ever since LGA was launched."
"1595187754-4448","https://hardforum.com/forums/intel-processors.5/","Jeez 10900k really?","https://hardforum.com/threads/jeez-10900k-really.1996938/","Keljian","SixFootDuo said:
			
		
	
	
		
		
			Thank you.



Also, after doing some research, it turns out that one of the major reasons Intel can out perform AMD at a hight NM process is their CPU tech. Apperently, Intel has 1000's and 1000's of patents pertaining to inside their CPU's, tech that AMD simply does not have. I've been reading that Intel at 10nm will still out perform AMD at 5nm, let alone their 7nm. Brand prediction, data gates, a lot of way over my head crazy stuff that Intel has. This is what give them the ability to overclock, etc. Very interesting stuff if you start digging in and reading.





Come to think of it, I think I understand who the 10900K is for, it's for people who are serious about gaming and won't accept anything but the fastest gaming experience you can buy.
		
		Click to expand...
	
No, the key reason that intel is “still in the game” is because most software is compiled with their chips in mind first.



The reality is that clock for clock, AMD is faster. Intel’s clock speed advantage is the only thing keeping its narrow lead. Well that and better AVX2 units.



The fastest gaming experience anyone can buy is actually the 9900kf, cause most of the time you can overclock all cores to 5.2-5.3ghz or so if you try hard enough, possibly even 5.4 if you take extreme measures. And 5.1ish is attainable with AVX on too.



The 10900k will clock that high on all cores, but custom cooling is the only way to guarantee its safety."
"1595187783-4612","https://hardforum.com/forums/intel-processors.5/","Hold out for 10900k, grab 10700, or just go with a discounted 9900K?","https://hardforum.com/threads/hold-out-for-10900k-grab-10700-or-just-go-with-a-discounted-9900k.1997849/","Keljian","EnderW said:
			
		
	
	
		
		
			10700K or 9900K whatever is cheaper
		
		Click to expand...
	
Note he listed the non K version."
"1595187802-4914","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","GoldenTiger","Yeah, ShopBLT has been around for ages. They're a dropshipper. They're good ."
"1595187741-4278","https://hardforum.com/forums/intel-processors.5/","Any still running an overclocked i7 5820k? (haswell-E)","https://hardforum.com/threads/any-still-running-an-overclocked-i7-5820k-haswell-e.1953713/","4330thgink","demondrops said:
			
		
	
	
		
		
			this 5820k is king kong stuff today hehe. and in the few games that do 4+ cores it's just awesome and was well worth the investment in the time, for gaming it really is close to the new and better cpu's. sure the 8700k will do some good numbers in some select games but that is afterall a considerably faster cpu, when it can run on 500mhz more with better ipc. still dont see this sucker above 60% load in anything gaming yet. cant figure out why i still would bother with coffe lake, cuz ive been tempted but. waiting for this zen2 8 core icelake if it's a thing. wonder how many cores am4 will get.
		
		Click to expand...
	


I made the jump from a Phenom II 945 to the 5820K a year or so ago and haven't seen a need to make another jump.   I multi-task a bunch of lower demand things.  ...email, massive spreadsheets, MS Paint, PDF editors, Google Maps, municipal GIS maps, a half dozen browser pages open, Youtube playing in background, etc, etc.   12 threads at 4+ ghz each made a serious improvement over the 4 core Phenom II.    The only game I play anymore is Diablo 3, and that doesn't slow down this Haswell 6 core at all.



I don't think I've yet to make this 5820K hurt, so I haven't had a need or desire to jump to newer Intel or AMD offerings.  



However, here in the next week or two I'll be ripping(MakeMVK & Handbrake) DVD's and Blueray to a Plex server I'm building(Xeon E5-2667-v2).    I'll be using both, 5820K and Xeon, in the beginning to load up the server with all the media I have on discs.   ....that might fully utilize my 5820K until the server is loaded."
"1595187766-4551","https://hardforum.com/forums/intel-processors.5/","i7-8086k $800?","https://hardforum.com/threads/i7-8086k-800.1997754/","kirbyrj","lopoetve said:
			
		
	
	
		
		
			I'm half debating picking up a 9900k for that reason - can find boards and parts, it's about the same as a 10900k for gaming, and it's cheaper too.  Won't make a difference for a long time, and that would let me pass the 6700 on to the wife.
		
		Click to expand...
	
The 10900k is it's own animal.  Obviously the direct competition is to the 10700k.  Pricewise, the 10700k is cheaper when you can find one (new).  Used is always a tossup depending on availability, etc.



I got a 9900ks for $350, but I already had a compatible motherboard, and it's just a matter of swapping out the CPU.  If I had to buy both CPU/MB new anyway, I'd probably just get the 10700k instead (or maybe even a 10700 for $60 cheaper and override the turbo with a Z490 board.  Not sure I'd ever really notice it being $60 slower).  At least then there would be an upgrade path to Rocket Lake if it ends up being worthwhile."
"1595187728-4134","https://hardforum.com/forums/intel-processors.5/","Intel Plans To Battle AMD Ryzen 4000 In 2020 With Mass of Hyper-Threaded Processors Including 5.3GHz","https://hardforum.com/threads/intel-plans-to-battle-amd-ryzen-4000-in-2020-with-mass-of-hyper-threaded-processors-including-5-3ghz.1991154/","kac77","""At least 12 new Intel CPUs could be inbound under the Comet Lake-S banner and while they still sport a 14nm manufacturing process, the addition of Hyper-threading means each could pack a much bigger punch and help Intel hold ground against AMD in 2020.""



https://www-forbes-com.cdn.ampproje...ded-processors-including-53ghz-10-core-beast/"
"1595187770-4561","https://hardforum.com/forums/intel-processors.5/","Intel i3-10100 beats i7-7700K","https://hardforum.com/threads/intel-i3-10100-beats-i7-7700k.1997338/","Niner21","I am contemplating using something like this CPU in my Z490 board until the other processors become readily available."
"1595187779-4592","https://hardforum.com/forums/intel-processors.5/","QuickCPU Power saving - My settings (Relevant for 6xxx/7xxx/8xxx/9xxx/10xxx processors)","https://hardforum.com/threads/quickcpu-power-saving-my-settings-relevant-for-6xxx-7xxx-8xxx-9xxx-10xxx-processors.1996926/","5150Joker","Keljian said:
			
		
	
	
		
		
			5150Joker



Here are the Davinci results as requested - Note it is the 60fps/4k version of the movie. Apex legends is still downloading. I noticed a peak voltage of 1.272v but it was for a split second, same with temps. Download the attached file if you like. Maximum wattage was 154W - unfortunately the forum isn't letting me post the entire 4K+ screenshot, but here's the HWinfo64/Quickcpu readout about a minute into the compression
		
		Click to expand...
	
Thx but one minute isn’t really sustained. With speedshift I bet your cpu kept cycling below 5 GHz during the encode to maintain a voltage/temp threshold. That’s why every overclocker disables it."
"1595187779-4602","https://hardforum.com/forums/intel-processors.5/","QuickCPU Power saving - My settings (Relevant for 6xxx/7xxx/8xxx/9xxx/10xxx processors)","https://hardforum.com/threads/quickcpu-power-saving-my-settings-relevant-for-6xxx-7xxx-8xxx-9xxx-10xxx-processors.1996926/","kirbyrj","Yes on the latest INF and bios.



No, I haven't tried it without the BCLK adjustment, but it is perfectly stable for days on end without QuickCPU running.  I can try it though.

Peak turbo speed is ~4.9Ghz single core, ~4.7Ghz all core.

I'll try it without the hardware duty cycling

Not necessarily isolated to core parking.  That was just a guess.

I never checked the cache downbin, but it looks like it does downclock with CPU load in CPU-Z.



I'll play around with it more.  It's just tough to diagnose because I'm not using the computer actively when it happens.  The only thing I've noticed is that when I'm not running QuickCPU it is perfectly stable, so I'm guessing it's a setting in there.  I just have to enable things one at a time to see if I can isolate it.



Starting a test right now.  Put the core parking index to 100% and am going to see what happens over the next day or so.



Edit:  It locked up again.  So I guess my initial core parking theory is wrong.  Onto another setting!  I'm going to try Hardware Duty Cycling.



Edit2:  Well, Hardware Duty Cycling is the early leader in the clubhouse for causing the freezing/reboots.  I disabled it, and my computer has been running all day with a mixed workload (mostly idle which is where it was rebooting).  Let's see how it looks tomorrow morning."
"1595187747-4363","https://hardforum.com/forums/intel-processors.5/","i7 5930K, safe voltage with safe temp.","https://hardforum.com/threads/i7-5930k-safe-voltage-with-safe-temp.1834657/","sblantipodi","Hi,

this saturday I will build my new rig with the i7 5930K.



I would like to push the OC while maintaining safe voltage and temperature for a 24/h use.

I will use a Corsair H80i, very good cooler but not as high end as H100i or custom water loop.



Can I push this CPU to 1.3V while maintaining a temperature near 75c?

I want to remain under 80c in summer with 30c room temperature.



Is safe to run the CPU at 1.3?

What clock and what temperature should I expect from 1.3?

And what from 1.250?"
"1595187804-4947","https://hardforum.com/forums/intel-processors.5/","No excitement about intel's latest offering??","https://hardforum.com/threads/no-excitement-about-intels-latest-offering.1996595/","hmz","Need a pc right now. Can't wait microcenter to stock them up."
"1595187730-4186","https://hardforum.com/forums/intel-processors.5/","My 7820x Geekbench Scores - Worth Upgrading?","https://hardforum.com/threads/my-7820x-geekbench-scores-worth-upgrading.1995641/","Nirad9er","defaultluser said:
			
		
	
	
		
		
			Intel mainstream is staying on 14nm until  2022.  It's going to peak at 10 cores, then walk backwards with Rocket Lake (8 cores, Willow Cove back-port).





https://www.techpowerup.com/review/future-hardware-releases/#rocketlake



What makes this thrown-together architecture even messier is that we have no idea how many of the efficiency improvements from 10nm will get erased with this rushed back-port to 14nm (obviously this was supposed to be a 10nm part).  We will have to wait and see how high they can clock this potential power-hog!



AMD Zen 3 is expected to give you enough performance to surpass 10-pcore Skylake,! If that's not enough,  then you can wait a year AM5.  But either way, AMD has a lot more interesting-looking consumer platform over the next two years.



Intel is looking to charge a premium of nearly $600  for the 10-core i9-10900K , while AMD is unlikely to do any price increases with Zen 3 (and you can pick-up the 3900X right now for a little over $400, so it's a complete ripoff for 7% higher turbo clocks than the 9900K).
		
		Click to expand...
	
If Intel charges $600 for a CPU that supposed to compete with a 3900x ($500 retail, can be bought for closer to $400), then they are dead on arrival.  



Also, it makes so sense why Intel would drop back down to 8 cores for Rocket Lake on a mainstream platform when AMD already has 16 cores on 3950x.  Intel is clearly screwed and I'm tired of their non-sense.

I'll likely wait out until next year and go AMD on AM5 since they clearly have a solid product strategy and values what consumers want at a reasonable price point.  Intel can screw themselves.  They are turning out to be as bad as Nvidia at this point."
"1595187745-4353","https://hardforum.com/forums/intel-processors.5/","1366 x58 Xeon Enthusiast overclocks club","https://hardforum.com/threads/1366-x58-xeon-enthusiast-overclocks-club.1820772/","primetime","Deimos said:
			
		
	
	
		
		
			Which thermal grease do you recommend? I had another crack late last night, a thin layer on the CPU and an even thinner layer on the WB but I know that the middle of the WB is not making any contact with the centre of the CPU because I lapped it (I lapped a Q6600 back in the day with this same WB). I'm going to lap my X5670 since this is going to be the last CPU in this system. I'll do it sometime this week and report back with results.



I'm still fiddling, my new settings are 24x183 BCLK, I'm experimenting with ram overclocking, the G.Skill ram I have seems to be holding up quite well and there was a nice 4GB/s improvement in memory bandwidth.

I'm picking up a new PSU today, wonder if it will make any difference to overclocking, the PSU I'm currently running is still out of spec on the 3.3V, just not as bad as the last one I had. I'm going with a Seasonic Platinum 1000W.
		
		Click to expand...
	


	
	
		
		


	


	
		
			
		
		


<img src=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture_zps99b27c3c.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture_zps99b27c3c.jpg"" data-url=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture_zps99b27c3c.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture_zps99b27c3c.jpg"" class=""bbImage"" data-zoom-target=""1""  style="""" />


	

[/URL][/IMG]





	
	
		
		


	


	
		
			
		
		


<img src=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture2_zpsbf0370af.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture2_zpsbf0370af.jpg"" data-url=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture2_zpsbf0370af.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture2_zpsbf0370af.jpg"" class=""bbImage"" data-zoom-target=""1""  style="""" />


	

[/URL][/IMG]





	
	
		
		


	


	
		
			
		
		


<img src=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture3_zpsb298c1ac.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture3_zpsb298c1ac.jpg"" data-url=""http://[URL=http://s1362.photobucket.com/user/Sean_Adkins/media/Capture3_zpsb298c1ac.jpg.html][IMG]http://i1362.photobucket.com/albums/r699/Sean_Adkins/Capture3_zpsb298c1ac.jpg"" class=""bbImage"" data-zoom-target=""1""  style="""" />


	

[/URL][/IMG]



ill just stick with normal way for Intel burn test....seems to to the job quite well.....still looking stable at 4400mhz with max temps at 75C......lol that works fine for me...especially using 6 yeal old air cooler...but like i said before i was cheating a little with a fan blowing air toward my case with the side off......not like any game will ever push it that far anyway"
"1595187802-4908","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","Dan_D","I just got this update from B&H Photo and Video. 




		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/07/364342_1595089448616.png"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""1595089448616.png"" style="""" />


	



They should correct that to say: ""It was never available in the first place."""
"1595187754-4433","https://hardforum.com/forums/intel-processors.5/","Jeez 10900k really?","https://hardforum.com/threads/jeez-10900k-really.1996938/","Nightfire","For people that need something to hold them over until the i7-10900KS is released."
"1595187764-4526","https://hardforum.com/forums/intel-processors.5/","9600k higher usage when OC'd?","https://hardforum.com/threads/9600k-higher-usage-when-ocd.1997365/","Smoblikat","Eshelmen said:
			
		
	
	
		
		
			Hi All,



I upgraded to a 2070 Super this weekend from a 1070. Great card!



However, I noticed that my cpu usage is nearly maxed out when OC'd at 5ghz versus stock levels.



In BFV CPU usage is in the 90 to 98% usage bracket when OC'D to 5ghz@1440p



But at stock (4.3ghz all cores), usage dips to an average of around 70%@1440p

Same applies for all other intense games - Scum, Hell Let Loose, etc..





Is this normal? I would assume with higher frequencies that usage would go down, not up.



Doesnt make sense.
		
		Click to expand...
	
Is the OC confirmed stable? Does the framerate change?"
"1595187806-4957","https://hardforum.com/forums/intel-processors.5/","What do I do with a E5-2687W Processor?","https://hardforum.com/threads/what-do-i-do-with-a-e5-2687w-processor.1998885/","thesmokingman","I dunno, its kind of a waste of time, that thing is so ancient and slow. Obviously reselling the parts can buy you a case of beer or two so it may be worth it..."
"1595187787-4727","https://hardforum.com/forums/intel-processors.5/","What CPU can I upgrade to?","https://hardforum.com/threads/what-cpu-can-i-upgrade-to.1993925/","marshac","SLP Firehawk said:
			
		
	
	
		
		
			Thanks for sharing.  I was actually looking at these online again about an hour ago.   Trying to determine how to make a good choice since they are all used CPUs. I will have to remove my motherboard (uhhgh!) to change cooler and CPU since there isn't access to the backplate.  That is really making me question doing the upgrade since it won't be a major performance boost....but I still am wanting to
		
		Click to expand...
	
I’m not sure you can make a good choice- they’re all used and all from servers, but at least on that point they were $2k CPUs, so odds are they were well cared for and in a temp controlled environment run at stock for their entire service lives. They’re high binned chips as well, so you also have that going for you as well. It’s not much money, and it could be a decent upgrade. For me at least, this’ll keep me going at least another year."
