web-scraper-order,web-scraper-start-url,threads,threads-href,username,the_post
"1595262109-7167","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","pendragon1","Snowdog said:
			
		
	
	
		
		
			I never said it obsolete, but it definitely lacks next generation features.
		
		Click to expand...
	
 no but you jumped into the convo and i didnt realize. not everyone cares as those features arent in the majority yet."
"1595262132-7366","https://hardforum.com/forums/amd-flavor.87/","[Solved] RX 460 Blown Fuse","https://hardforum.com/threads/solved-rx-460-blown-fuse.1992996/","N4CR","Kzoak said:
			
		
	
	
		
		
			Thank you for the answer! The idea with the fuse holder is great. I didn't think about it.

I can't RMA it because it died ~3 months after guarantee period (how convenient). Fortunately I feel comfortable with soldering.



Thanks again!
		
		Click to expand...
	
GOing to solder iron or hot air solder?"
"1595262090-6999","https://hardforum.com/forums/amd-flavor.87/","Help me pick out a 5600 XT card","https://hardforum.com/threads/help-me-pick-out-a-5600-xt-card.1994184/","x509","noko said:
			
		
	
	
		
		
			2060 KO, true two slot card

https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2066-kr/p/N82E16814487488?Item=N82E16814487488&Description=rtx 2060&cm_re=rtx_2060-_-14-487-488-_-Product



Still I would recommend a 5700 over this card, it would beat the 2060 KO in way more games in performance, 2gb more memory, increase memory bandwidth, bios upgradable to virtually 5700 XT performance etc. Just have to live with any quarks with the drivers.
		
		Click to expand...
	
noko.  Thanks.  But as I mentioned in my OP, I'm not a gamer, but I do most of my work in Adobe Lightroom and Photoshop.  ""Quarky"" drivers can really screw up those products."
"1595262114-7233","https://hardforum.com/forums/amd-flavor.87/","Radeon VII Owner's Club!","https://hardforum.com/threads/radeon-vii-owners-club.1977524/","harmattan","jbc029 said:
			
		
	
	
		
		
			For fun, I downclocked the RVII to V64 levels to see how low you can drop voltage and see the power draw.  Setting it to 1630 MHz core and 950MHz hbm @910mV sees a power draw well under 150W under load (and it stays above 1600 pretty much all the time).  Made me sad when I looked over at my V64 box. Better avg performance at less than half the power draw.
		
		Click to expand...
	
That's what a die shrink will do.  I'm guessing your VII is probably still performing 15-20% better at 1600mhz than V64 while using half the power."
"1595262085-6976","https://hardforum.com/forums/amd-flavor.87/","AMD Radeon ‘Big Navi’ RX Gamma Flagship GPU Specs And Benchmarks Leaked – An Absolute Beast","https://hardforum.com/threads/amd-radeon-big-navi-rx-gamma-flagship-gpu-specs-and-benchmarks-leaked-an-absolute-beast.1994776/","kamxam","That's one hot card...


		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/04/336425_1585751563456.png"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""1585751563456.png"" style="""" />"
"1595262096-7043","https://hardforum.com/forums/amd-flavor.87/","RX 5700 Reference needs no modifications.....","https://hardforum.com/threads/rx-5700-reference-needs-no-modifications.1985265/","ManofGod","Well, I went ahead and did the mod and sure enough, it made no difference whatsoever. Oh well, just the way it goes but, learn from me if you have a reference RX 5700, do not bother with the mod, just as PontiacGTX said above."
"1595262112-7208","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","JustReason","just received my WC Vega64. At work but when I get home... ITS ON."
"1595262121-7279","https://hardforum.com/forums/amd-flavor.87/","ASUS Vega 64 STRIX Crashing","https://hardforum.com/threads/asus-vega-64-strix-crashing.1997362/","zangiamit91","Hey All, I have Vega 64 Asus Strix (ROG-STRIX-RXVEGA64-O8G-GAMING) and I'm struggling with unstabilized, after 1-2 hours of gaming the computer collapse (shut down) and reboot immediately I can't really get solved this issue no matter what I tried. 



my system spec -



z390 designare gigabyte



4x16 ram corsair lpx



i9 9900k



Asus vega 64



hx1000i



3xhdd



2xm.2



corsair commander + 6 fans



Noctua dh CPU cooler 







 - Mobo Bios latest -  F9b (also happened with F7) tried default settings and my Hackintosh version bios, no difference.



 - AMD Latest driver 20.5.1 (also happened with the ASUS officially driver from their website and the AMD stable version 20.4.2)



 -  Windows 10 20H1 version



 - Power connected with 2 different cables to PSU



 - I set my PSU to a multi-rail mode in iCUE software, also tired with single rail mode, no difference.



 - tried 2 sticks of ram, swap them, 1 stick, no difference.



 -  I did MemTest86, everything fine. 



 - tried different profiles on ASUS GPU Tweaks, also tried to change the bios from the card dual bios option, no difference.



 - tried to update the firmware from ASUS website,  no difference.



 - tried to update the firmware from https://www.techpowerup.com/vgabios/ , again, no difference.



 - temperatures are fine, around 70-80 Celsius 







really don't know what to do or try, Asus support told that they can't do anything, and I can send the card to them, but I must to use this card for my working OSX machine, so I want to try to point on the problem. 







I want to try to replace the thermal pad and change the thermal paste to try again and check if there are any temp issues, like in this post 





please help!"
"1595262062-6857","https://hardforum.com/forums/amd-flavor.87/","2nd Generation Vega","https://hardforum.com/threads/2nd-generation-vega.1993223/","The Cobra","Not anymore...at least with my old Vega Frontier Edition. I would assume it is the same on the newer cards as well. Just install the latest Pro driver then install the newest gaming driver in the switching field of the pro driver."
"1595262066-6865","https://hardforum.com/forums/amd-flavor.87/","20.2.2 (Optional) drivers released","https://hardforum.com/threads/20-2-2-optional-drivers-released.1993544/","Smoked Brisket","Nothing in there about the 300mhz bug. I will be staying with 19.12.1 as well i guess"
"1595262112-7198","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","Algrim","CSI_PC said:
			
		
	
	
		
		
			Some reviews were also hinting that the Vega 'nano' is also binned, which would be another plus point in its favour if true (they might just be speculating based upon performance envelope analysis).

Cheers
		
		Click to expand...
	
Not a Vega-owner, so sorry for comment in advance, but the Fury Nano was also binned (which is why the discounted Nano was the most interesting of the Furys, IMO) which leads credence to the theory that the Vega Nanos will also be/are also binned."
"1595262053-6762","https://hardforum.com/forums/amd-flavor.87/","Navi RX 5700 to 5700 XT BIOS Flash","https://hardforum.com/threads/navi-rx-5700-to-5700-xt-bios-flash.1986224/","cybereality","Haven't seen this posted yet. 



Not brave enough to try myself, but maybe someone more [H] wants to give it a go."
"1595262109-7157","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","noko","Snowdog said:
			
		
	
	
		
		
			It's pretty clear and factual, that Navi 1x lacks next gen features.



Turing, PS5, XBSX, Navi 2x, all have next get feature sets and all (except PS5) support DX12 Ultimate.
		
		Click to expand...
	
So? DX 12 Ultimate came out this year, when do you think games will use variable rate shading, mesh shaders, Sample Feedback?

Then again any DX 12 Ultimate game will play on non DX 12 Ultimate hardware minus those features.



Did you say that with Pascal hardware? Where now it is having difficulty keeping up even to Vega's?




	
		
	


Wait, Pascal had more features than AMD hardware except AMD Hardware is now kicking Nvidia's ass in newer titles. This is like clockwork, Nvidia after a generation will totally ignore optimizations it seems in drivers repeatedly. Does not matter if Nvidia has more features if they are not used or not effectively supported. No one has a crystal ball in other words."
"1595262136-7432","https://hardforum.com/forums/amd-flavor.87/","AMD RDNA 2 gets ray tracing","https://hardforum.com/threads/amd-rdna-2-gets-ray-tracing.1994287/","Boil","<img src=""https://hardforum.com/data/attachment-files/2020/04/336412_gamma_xt.jpg"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""gamma xt.jpg"" style="""" />"
"1595262107-7132","https://hardforum.com/forums/amd-flavor.87/","AMD and Batman: Arkham Knight","https://hardforum.com/threads/amd-and-batman-arkham-knight.1996696/","Ready4Dis","Check to make sure it's not trying to auto-record in the background or something, i've had some issues with CCC (or w/e it's called now) doing some odd stuff.  I ended up just installing drivers and not the full AMD UI/tools and my stuttering went away, although that was a much older GPU."
"1595262132-7399","https://hardforum.com/forums/amd-flavor.87/","[Solved] RX 460 Blown Fuse","https://hardforum.com/threads/solved-rx-460-blown-fuse.1992996/","kodaf56","I removed the dead mosfet from the GPU and started checking for shorts and I found that most of the capacitors on the VRM are shorted.


		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/03/330024_SHORTED.png"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""SHORTED.png"" style=""width: 391px"" />"
"1595262114-7234","https://hardforum.com/forums/amd-flavor.87/","Radeon VII Owner's Club!","https://hardforum.com/threads/radeon-vii-owners-club.1977524/","cybereality","Something went up with Wattman. Or maybe I mis-clicked somewhere and didn't see. Just checking now the voltage was set to like 1.3 or something above the max line.



Not sure how it got that way, but the reason I noticed was that the fan was spinning up really fast and then shutting off repeatedly, which wasn't the case before.



I took the time to re-tweak the OC and I think things are good now. Core at 2000 (1000 min), mem at 1100. Performance is still great, maybe a little better even."
"1595262119-7258","https://hardforum.com/forums/amd-flavor.87/","New windows install, where is my 5700xt?","https://hardforum.com/threads/new-windows-install-where-is-my-5700xt.1997006/","Smoked Brisket","So I am trying to install the latest drivers without AMD's extra adrenaline software. I have a clean install of windows 10, when I access device manager all that is listed is microsoft integrated graphics. It is a 3700x and a 5700xt in the system. How can I get windows to see the 5700xt so I cam just install drivers?"
"1595262119-7263","https://hardforum.com/forums/amd-flavor.87/","New windows install, where is my 5700xt?","https://hardforum.com/threads/new-windows-install-where-is-my-5700xt.1997006/","cybereality","Oh cool. Didn't realize that was possible. You learn something new every day.



So it's probably not Adrenaline that is causing the problem (it's just an interface UI and some tools). The drivers are the same."
"1595262112-7192","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","JustReason","I will add my name to the owners thread.  I am expecting delivery today of the watercooled version.  Getting the Samsung 21:9 monitor tomorrow or maybe Friday.  Adding all this to my spanking brand new Ryzen 1800X and Asrock Taichi board.  I give the Taichi board HIGH marks for being easy for setup and the FlareX  memory for hitting 3200Mhz with no issues."
"1595262136-7428","https://hardforum.com/forums/amd-flavor.87/","AMD RDNA 2 gets ray tracing","https://hardforum.com/threads/amd-rdna-2-gets-ray-tracing.1994287/","cybereality","I mean ray tracing in software has existed for decades, for example used for movie graphics.



Nvidia didn't invent ray tracing, what they did was make it viable in real-time for the general public, more so than any other company in recent times.



DXR followed from Nvidia proving RTX worked. MS would never have made a theoretical API for hardware that didn't exist. Nvidia has everything to do with DirectX and Vulkan now adopting ray tracing."
"1595262087-6980","https://hardforum.com/forums/amd-flavor.87/","Cross Fire on Navi ?","https://hardforum.com/threads/cross-fire-on-navi.1994931/","crazycrave","I thought Cross Fire was not supported on Navi but yet I see Time Spy being ran by many RX 5700 XT's in Cross Fire with the 3900x as the cpu of choice 



 https://www.3dmark.com/spy/10765323"
"1595262090-7013","https://hardforum.com/forums/amd-flavor.87/","Help me pick out a 5600 XT card","https://hardforum.com/threads/help-me-pick-out-a-5600-xt-card.1994184/","noko","1660 Super I would think would work well with 6gb of DDR 6 14 Gbps memory. I don't think the 2060 would give anything more for Photoshop or Lightroom, if future versions start using RT and/or Tensor cores then maybe. Driver wise you will probably load and forget them unless you also load GeForce Experience which is for gaming, have to create account, log in . . . (not worth it even if you are a gamer).



https://www.nvidia.com/en-us/shop/geforce/?page=1&limit=9&locale=en-us&gpu=GTX 1660 SUPER&gpu_filter=TITAN RTX~1,RTX 2080 Ti~17,RTX 2080 SUPER~17,RTX 2080~15,RTX 2070 SUPER~17,RTX 2070~17,RTX 2060 SUPER~14,RTX 2060~34,GTX 1660 Ti~22,GTX 1660 SUPER~10,GTX 1660~11,GTX 1650 SUPER~5,GTX 1650~13



This looks like less than 2 slots:

https://www.bestbuy.com/site/pny-si...0-graphics-card-black/6400625.p?skuId=6400625



This looks like 2 slots and not over:

https://www.bestbuy.com/site/pny-xl...0-graphics-card-black/6400622.p?skuId=6400622"
"1595262127-7342","https://hardforum.com/forums/amd-flavor.87/","Soldering on more and faster RAM onto R9 285X","https://hardforum.com/threads/soldering-on-more-and-faster-ram-onto-r9-285x.1997603/","T4rd","cyclone3d said:
			
		
	
	
		
		
			That link you posted is of a non-stock item with a minimum order quantity of 1,260 pieces.



If you really want to spend $12,512.35  + tax to upgrade the RAM on an R9 285X.. plus wait almost a month for them to get the, in stock... go for it...
		
		Click to expand...
	
Not for me...




		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/06/353421_1591634347091.png"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""1591634347091.png"" style="""" />


	



Regardless, there are many similar options/prices for one, but I don't blame you for going for the smart-ass reply, I prolly would have done the same."
"1595262055-6806","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","NiemandGekusst","pendragon1 said:
			
		
	
	
		
		
			that looks like dying vram. if you cant get anything onscreen its probably time to rma.
		
		Click to expand...
	
Read my post, booting into safe mode with any drivers installed lets me use my PC and if I switch to the microsoft basic display adapter I can use it in ""normal mode"""
"1595262060-6835","https://hardforum.com/forums/amd-flavor.87/","What is wrong with my curved videocard?","https://hardforum.com/threads/what-is-wrong-with-my-curved-videocard.1992656/","Westwood Arrakis","Rvenger said:
			
		
	
	
		
		
			You should prop it up with a brace like this on the cooler, not the PCB. Get rid of those spacers.

  View attachment 220817
		
		Click to expand...
	
I think I recall seeing someone using a pencil. XD"
"1595262098-7081","https://hardforum.com/forums/amd-flavor.87/","Should I pick up an Aorus 5700 XT or should i wait and save for big navi?","https://hardforum.com/threads/should-i-pick-up-an-aorus-5700-xt-or-should-i-wait-and-save-for-big-navi.1995281/","oldmanbal","right now the 5700 non x is probably the best price/performance card in the last 4 years.  If you're into overclocking, and either want to put it under water, or just crank up the fan, you can easily powerplay table mod them for a significant boost in performance, in many cases higher than the 5700xt stock.  It really comes down to the silicon, cooling, and type of stock or custom power delivery layout you get from the vendor.  Most people try the powerplay table mod for a day or two and then just settle in on something slightly under max volts and clocks to get that comfy heat/performance balance under 80c for extended gaming.  While it won't give you 4k60 in the newest games, it will deliver an experience comparable to what you're going to get from the ps5/nextbox.  I just upgraded the media box in my living room from a 970 gtx to a 5700xt and honestly it has way outperformed my expectations from a sub $400 card.  When you find games like Doom Eternal that have been designed to take advantage of AMD hardware, it's quite a remarkable little card.  The real factor for most gamers today is do you want 4k60 or do you prefer hi fps at 1080/1440.  If you need 4k60, Nvidia knows that they hold the trump card right now in that class and decidedly charge a significant premium for it.  While a 2080 super has made it more approachable, the custom 2080ti cards have really distanced themselves from the pack in the last year or so.  



On a side note, what games would you be playing?  Often times most gamers really only pump their time into 2-3 main titles a year and then maybe a few ancillary pleasures.  That should really be the deciding factor in the type of card you're looking for."
"1595262132-7369","https://hardforum.com/forums/amd-flavor.87/","[Solved] RX 460 Blown Fuse","https://hardforum.com/threads/solved-rx-460-blown-fuse.1992996/","Halon","Paging RazorWind"
"1595262075-6892","https://hardforum.com/forums/amd-flavor.87/","AMD speaks RDNA2, RDNA3, Zen3 and Zen4, announces new roadmaps","https://hardforum.com/threads/amd-speaks-rdna2-rdna3-zen3-and-zen4-announces-new-roadmaps.1993782/","5150Joker","Up to 50% performance/watt gain but how much of that will translate to actual gaming gains? Doesn't seem like a 2080 Ti killer but maybe as fast or slightly faster at best. DXR performance is a big mystery. I don't think this will be competitive with Ampere at the top end and AMD will be forced to price a lot lower with low margins as usual."
"1595262055-6817","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","NiemandGekusst","pendragon1 said:
			
		
	
	
		
		
			so where is this ""18 months working"" coming from?!  you have done EVERYTHING you can. so if another monitor doesnt make a difference, its the card. yes cards can just randomly fail.
		
		Click to expand...
	
Dude ive told like 3 times, let me spell it out:

FOR 18 MONTHS THE CARD WORKED FINE, ABSOLUTELY NO PROBLEMS, NOW EVERY TIME I TRIED TO UPDATE THE DRIVERS, SHIT GOES WRONG, OTHERWISE:

THE

CARD

WORKED

GREAT"
"1595262121-7289","https://hardforum.com/forums/amd-flavor.87/","ASUS Vega 64 STRIX Crashing","https://hardforum.com/threads/asus-vega-64-strix-crashing.1997362/","PontiacGTX","zangiamit91 said:
			
		
	
	
		
		
			It's an excellent idea. I tried that with the official driver form ASUS website for specific that card, and I remembered that was sable, but it crashed too, I can try to check another old version, do you remember which one was worked for you?
		
		Click to expand...
	
I am using 20.3.1



https://www.amd.com/en/support/kb/release-notes/rn-rad-win-20-3-1








	
	
		
		
			Radeon RX Vega series graphics products may experience a system crash or TDR when playing games with Instant Replay enabled. A workaround for users experiencing these issues is to disable Instant Replay.
		
		Click to expand...
	
I dont have this issue but you can install this driver and try this, if it doesnt work try undervolting it and reduce a bit the clock speed it could be a problem with voltages so voltages might be low for load or you might be experiencing overheating (use hwinfo to read gpu,hbm and vrm temperature)



if it doesnt work register your card for warranty and start the process  for RMA (I dont know how is done the process with ASUS)"
"1595262060-6839","https://hardforum.com/forums/amd-flavor.87/","What is wrong with my curved videocard?","https://hardforum.com/threads/what-is-wrong-with-my-curved-videocard.1992656/","thebufenator","Should also clean the pcie pins. The force to support it can affect the pins in the slot"
"1595262057-6826","https://hardforum.com/forums/amd-flavor.87/","New AMD Radeon Instinct M100 leaked - Arcturus coming.","https://hardforum.com/threads/new-amd-radeon-instinct-m100-leaked-arcturus-coming.1992851/","N4CR","noko said:
			
		
	
	
		
		
			What is interesting is Indiana State University for their AI computer is going with Epyc (working with AMD) but Nvidia next gen HPC GPUs -> Which means to me Nvidia surpassed what AMD is offering here -> unless AMD did not have this ready or did not consult with the University which I doubt. The tensor cores in Nvidia HPC GPUs are just way more potent for AI in the long run is what I am thinking. For scientific type FP64 work, calculating universe dark matter distribution for example these might work great.
		
		Click to expand...
	
Could be software support also for what they are running or was pre-existing nvidia stuff."
"1595262123-7320","https://hardforum.com/forums/amd-flavor.87/","Radeon VII prices...","https://hardforum.com/threads/radeon-vii-prices.1996720/","PontiacGTX","daglesj said:
			
		
	
	
		
		
			I looked up VII prices and was just shocked at how many were ""parts not working"". That put me off.
		
		Click to expand...
	
do you imply they have a high failure rate or perhaps people sells as non working and they sell them as high as MSRP?"
"1595262109-7173","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","lukart","Personally I dont see any new cards at this price point anytime soon, so talking that this card is dead is a bit excessive. What, the man should just wait 4-5 months?

That 5600XT is great, for the price is a good deal, go for it."
"1595262077-6933","https://hardforum.com/forums/amd-flavor.87/","AMD might detail new RDNA2 graphics card on March 5","https://hardforum.com/threads/amd-might-detail-new-rdna2-graphics-card-on-march-5.1992421/","noko","Yes I would take 1 or 2 as well, as for drivers I hope it is not cobbled like the Vega FE by not allowing pure game drivers to be installed (registry modification does allow the Vega FE to now use current gaming drivers but no official support). Their workstation drivers has no OCing ability and prevents utilities from also OCing them combined with very poor gaming support/performance. Nvidia ProDrivers are just miles ahead for gaming while supporting Pro Software stacks plus the huge Cuda eco-system as well as AI.



Some folks forget that AMD has had some of the best cooling cards out there. Like the Vega 64 LC which easily cooled the card when consuming over 400w of power and is relatively quiet, frankly I got up to almost 500w supplied to my Vega 64 LC and the cooler was able to keep up. So having a greater than 300w card, maybe with a bios switch position, is not out of the realm of what AMD can do again, if it can benefit a use case, hopefully more viable than Vega 64 LC where yes it did perform better but was utterly restricted by the memory bandwidth.



As for AMD pricing, it will have to be very tempting to release early and price high as possible. A 80Cu HBM2e configurations 16gb/32gb, their top model which would also go into professional cards, smashing Nvidia current solutions by miles may be a $3000 plus card. Which for the hardware maybe OK but on the software end it may just be rejected at that price unless purely a specialized type usage. Nvidia won the Big Red Supercomputer bid for Indiana University while AMD won the CPU side (meaning AMD did not have a better solution on the GPU side). It maybe more prudent for AMD to make their 40%-45% profit, sell them much lower than the competition to get back in that segment at a very fast rate, work on software and developers supporting. All conjecture and critical thinking. We don't know what AMD has and how high the stack will go. It could be a high end 60Cu part first with a 52Cu part all using DDR6, 384bit/320bit bus. Even those should perform well. Does AMD make one bigger chip and have many smaller CU skews? Or have a Pro GPU plus a Gaming GPU versions?



It has been said/rumored that AMD has a GPU with both HBM and DDR6 memory controller built in -> if so that would to me indicate a die that can be used in more configurations/skews, lower yielding complete dies or bigger dies could be viable if they are still functional. Navi goal was to be scalable with next gen memory support, so having fewer design dies that can be used in multiple ways would be very interesting and could give an advantage on usable yields, simplify manufacturing and board designs.



We just have to wait to see what really is going to be available, performance, worth. Could be another let down moment as well."
"1595262136-7443","https://hardforum.com/forums/amd-flavor.87/","AMD RDNA 2 gets ray tracing","https://hardforum.com/threads/amd-rdna-2-gets-ray-tracing.1994287/","MangoSeed","lukart said:
			
		
	
	
		
		
			I think the next Gen consoles is what going to help save RTG in AMD, RTX would stick if developers didnt had a alternative.. but since they will and they will develop for the RDNA tech, it should run pretty well on AMD whatever Raytracing the next gen games have.

The only thing is if nvidia decides to throw some marketing $ to be optimized for the tensor cores...
		
		Click to expand...
	
That would be a great waste of marketing dollars since RTX raytracing has nothing to do with tensor cores."
"1595262090-6995","https://hardforum.com/forums/amd-flavor.87/","Help me pick out a 5600 XT card","https://hardforum.com/threads/help-me-pick-out-a-5600-xt-card.1994184/","whateverer","Yeah, until AMD resolves the driver issue, buying Navi anything is a pointless exercise.  Get the RTX 2060, and enjoy your stable driver.  Price and performance are identical.R"
"1595262083-6969","https://hardforum.com/forums/amd-flavor.87/","AMD's Big Navi and Xbox Series X GPU 'Arden' Source Code Stolen and Leaked","https://hardforum.com/threads/amds-big-navi-and-xbox-series-x-gpu-arden-source-code-stolen-and-leaked.1994491/","crazycrave","I am sure AMD is a valuable asset to the US for it's tech and sounds like the NSA is leading the investigation ."
"1595262077-6940","https://hardforum.com/forums/amd-flavor.87/","AMD might detail new RDNA2 graphics card on March 5","https://hardforum.com/threads/amd-might-detail-new-rdna2-graphics-card-on-march-5.1992421/","oldmanbal","Right now if AMD can't fix their graphics card drivers, the new launch isn't going to play well regardless of the uptick in speed.  I'd love a pop and play 144fps 4k card but not if it's constantly black screening/crashing on the desktop."
"1595262057-6828","https://hardforum.com/forums/amd-flavor.87/","New AMD Radeon Instinct M100 leaked - Arcturus coming.","https://hardforum.com/threads/new-amd-radeon-instinct-m100-leaked-arcturus-coming.1992851/","oldmanbal","noko said:
			
		
	
	
		
		
			What is interesting is Indiana State University for their AI computer is going with Epyc (working with AMD) but Nvidia next gen HPC GPUs -> Which means to me Nvidia surpassed what AMD is offering here -> unless AMD did not have this ready or did not consult with the University which I doubt. The tensor cores in Nvidia HPC GPUs are just way more potent for AI in the long run is what I am thinking. For scientific type FP64 work, calculating universe dark matter distribution for example these might work great.
		
		Click to expand...
	
Nvidia has been an order of magnitude greater than AMD in their architecture efficiency, It's going to be hard to use AMD for datacenter type setups when the power envelope difference is so vast.  Also AI is becoming closer to a necesity for everything moving ahead, and as far as I know, there's only like 4 companies doing (their own) legit tensor cores at scale right now.  Nvidia, Google, Tesla, and Marvell.  Marvell is looking to consolidate the market for custom Tensor silicon designs (which they then bang out on GloFo),  They have been buying up all the competing engineers and slowly axing the competition, so at some point, you're going to start hearing their name a lot more, kinda like when google arrived."
"1595262109-7139","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","XoR_","AMD drivers being poor is a myth perpetuated mostly by people who do not use AMD cards. Sure, there were instances where there were some issues but it is not like Nvidia had clean record either and most of the issues with drivers people have had were not even on AMD GPUs but originate from ATI Radeon HD2xxx and HD3xxx and partially HD4xxx but at this point they improved drivers a lot. All GCN based GPUs had pretty good drivers and AMD definitely did great job at keeping drivers up to date even for older cards.



That said currently AMD have no GPU that I could recommend because none of their cards support DirectX 12 Ultimate, there is no alternative to DLSS and no alternative to Nvenc.

DirectX 12 Ultimate have the same features as upcoming next gen consoles. RTX cards already have full support.

People complain about DXR performance on RTX 2xxx cards but actually even with lowly RTX 2060 at 1080p you can play most games at around 60fps just fine. There is also quite a lot of games supporting it and more are to come.

New DX12 also have something called Variable Rate Shading which can increase framerates and most if not all games released also for next games will utilize.

RTX cards also have DLSS which can increase framerate by quite a lot. With DLSS 2.0 you get near native quality.



I also suspect that resell value of RTX cards will be higher than Navi.

When Geforce 6800 launched with SM 3.0 and Radeon x800 still had SM 2.0 people who recommended ATI cards were saying the same things that these new fancy features are not important and little to no game uses it and if it does it does nothing worthwhile. Some time passed, new consoles used SM 3.0 hardware and some games started to be SM 3.0. What do you think this did to resell values of SM 2.0 cards?

Given both next generation consoles will have ray-tracing it might so happen that some PC ports of console games will either have eg. terrible or no proper lighting or won't run without DXR at all. It actually takes a lot of effort to create nice looking lighting in games and many modern games use techniques which won't make any sense to when developing for RT capable game. It might be not worth for game developers to spend money on old hardware on PC platform which is already minority when it comes to game sales.



Price difference between 5600XT and 2060 is not worth getting already obsolete hardware."
"1595262114-7250","https://hardforum.com/forums/amd-flavor.87/","Radeon VII Owner's Club!","https://hardforum.com/threads/radeon-vii-owners-club.1977524/","ccityinstaller","Eymar said:
			
		
	
	
		
		
			Probably reaching power limit (think 330w for vega64, but should be same since it's probably a total PCIE (motherboard + cables) limit).  Should be able to keep OCs low on one side (GPU vs Mem) to help the other side stay stable or OC more (ie. 2050/1000 or 1900/1050).  I generally play within my Freesync monitor VRR range so put more OC to GPU clocks to help min FPS as I believe higher mem clock generally just helps max FPS.
		
		Click to expand...
	
You are incorrect in the thinking that the memory clock just improves max FPS, especially with the VEGA family.  The difference in both charts and ""smoothness"" is insane when taking a VEGA from 800/945mhz HBM to 1100Mhz+...



cybereality , you are correct that this is a much better experience then VEGA Crossfire.  I am having an issue with my AMD card...I put it into an old Athlon X4 945 platform I keep around for testing..I wanted to burn the card in OC'd for 24hrs before I took it apart and attempted the Ghetto WC'ing...I installed Windows 10 Pro, and everything was fine (I was using an RX 550 at the time)...Windows asked to reboot, and it would just black screen...



I installed the Radeon vII, system posts fine, but when it goes to boot Windows, just instant black screen again...I never see the loading windows icon etc...I was in bed with a severe migraine for the last 27 hours so I did not have time to mess with it yesterday..I need to make sure these cards are good before I tear my primary loop down."
"1595262060-6844","https://hardforum.com/forums/amd-flavor.87/","What is wrong with my curved videocard?","https://hardforum.com/threads/what-is-wrong-with-my-curved-videocard.1992656/","oldmanbal","cyclone3d said:
			
		
	
	
		
		
			And this, kids, is why longer, heavier GPU setups should always have a metal backplate from the factory.
		
		Click to expand...
	
Decent ones at least"
"1595262075-6910","https://hardforum.com/forums/amd-flavor.87/","AMD speaks RDNA2, RDNA3, Zen3 and Zen4, announces new roadmaps","https://hardforum.com/threads/amd-speaks-rdna2-rdna3-zen3-and-zen4-announces-new-roadmaps.1993782/","Jedibeeftrix","wish they'd tell us more about desktop renoir..."
"1595262101-7096","https://hardforum.com/forums/amd-flavor.87/","Can't create account on community.amd.com","https://hardforum.com/threads/cant-create-account-on-community-amd-com.1994715/","noko","x509 said:
			
		
	
	
		
		
			After reading reviews of lots of 5600-XT and the other 5000 series cards on newegg, Amazon, and on the AMD site, I got scared off by all the posts complaining about bad drivers.  I checked the dates of those posts, and some of them are only a day or two old.  So I hate system crashes and freeze-ups as much as the next guy, so I am going to pay the nVidia ""premium for reliable drivers.""  On the other hand, my 3900X CPU has been flawless.  So no need to join the AMD forum now.
		
		Click to expand...
	
Well you better not go to Nvidia Driver forums, you won't be buying any cards:

https://www.nvidia.com/en-us/geforce/forums/game-ready-drivers/13/



Both have driver issues, that is why new drivers are coming out all the time. For any consolation, I am having no major issues with my 5700 XT, issues yes but nothing remotely detrimental for me. I have issues with Nvidia drivers too, nothing too serious. I've seen flips over and over again on who had major issues. I would say in general Nvidia is better but not significantly and I like AMD drivers better for overall functionality and usefulness."
